Cat,Item Number,Description,Cost,Supplier,Barcode Number,List,Last Cost,Cost at 3/9/2026,In Stock
236,DH323NWK,100A 3P 4W 240v Fused Heavy Duty Stainless Steel Safety Switch 4X Eaton,2438.0,Eaton Corporation,,3400.0,,,0.0
236,DH324NGK,200A 3P 4W 240v Fused Heavy Duty Safety Switch 1R Eaton,344.4,Eaton Corporation,,518.0,,,0.0
236,DH324NWK,200A 3P 4W 240v Fused Heavy Duty Stainless Steel Safety Switch 4X Eaton,3432.0,Eaton Corporation,,4770.0,,,0.0
236,DH325NGK,400A 3P 4W 240v Fused Heavy Duty Safety Switch 1R Eaton,1113.43,Eaton Corporation,,1674.9999999999998,,,0.0
236,DH325NWK,400A 3P 4W 240v Fused Heavy Duty Stainless Steel Safety Switch 4X Eaton,7732.0,Eaton Corporation,,10750.0,,,0.0
236,DH326NGK,600A 3P 4W 240v Fused Heavy Duty Safety Switch 1R Eaton,1631.4,Eaton Corporation,,2450.5,,,0.0
236,DH326NWK,600A 3P 4W 240v Fused Heavy Duty Stainless Steel Safety Switch 4X Eaton,10450.0,Eaton Corporation,,14525.0,,,0.0
236,DH327NGK,800A 3P 4W 240v Fused Heavy Duty Safety Switch 1R Eaton,4278.99,Eaton Corporation,,6500.0,,,0.0
236,DH328NWK,1200A 3P 4W 240v Fused Heavy Duty Stainless Steel Safety Switch 4X Eaton,18824.0,Eaton Corporation,,26200.0,,,0.0
236,DH361NGK,30A 3P 4W 600v Fused Heavy Duty Safety Switch 1R Eaton,233.81,Eaton Corporation,,375.0,233.81,233.81,2.0
236,DH361NRK,30A 3P 4W 600v Fused Heavy Duty Safety Switch 3R Eaton,374.87,Eaton Corporation,,570.0,211.7,211.7,9.0
236,DH361UGK,30A 3P 3W 600v Non-Fused Heavy Duty Safety Switch 1R Eaton,47.37,Eaton Corporation,,245.0,52.22,52.22,12.0
236,DH361URK,30A 3P 3W 600v Non-Fused Heavy Duty Safety Switch 3R Eaton,113.75,Eaton Corporation,,275.0,113.75,113.75,3.0
236,DH362NGK,60A 3P 4W 600v Fused Heavy Duty Safety Switch 1R Eaton,284.64,Eaton Corporation,,430.0,158.65,158.65,0.0
236,DH362NRK,60A 3P 4W 600v Fused Heavy Duty Safety Switch 3R Eaton,238.64,Eaton Corporation,,650.0,238.64,238.64,1.0
236,DH362UGK,60A 3P 3W 600v Non-Fused Heavy Duty Safety Switch 1R Eaton,103.94,Eaton Corporation,,288.0,103.94,103.94,2.0
236,DH362URK,60A 3P 3W 600v Non-Fused Heavy Duty Safety Switch 3R Eaton,359.26,Eaton Corporation,,560.0,,,0.0
236,DH363NGK,100A 3P 4W 600v Fused Heavy Duty Safety Switch 1R Eaton,494.16,Eaton Corporation,,740.0,324.12,324.12,0.0
236,DH363NRK,100A 3P 4W 600v Fused Heavy Duty Safety Switch 3R Eaton,658.08,Eaton Corporation,,1000.0,287.7,287.7,0.0
236,DH363UGK,100A 3P 3W 600v Non-Fused Heavy Duty Safety Switch 1R Eaton,168.96,Eaton Corporation,,465.0,168.96,168.96,2.0
236,DH363URK,100A 3P 3W 600v Non-Fused Heavy Duty Safety Switch 3R Eaton,208.71,Eaton Corporation,,765.0,208.71,208.71,1.0
236,DH364NGK,200A 3P 4W 600v Fused Heavy Duty Safety Switch 1R Eaton,710.93,Eaton Corporation,,1080.0,443.52,443.52,0.0
236,DH364NRK,200A 3P 4W 600v Fused Heavy Duty Safety Switch 3R Eaton,892.79,Eaton Corporation,,1350.0,509.54,509.54,0.0
236,DH364UGK,200A 3P 3W 600v Non-Fused Heavy Duty Safety Switch 1R Eaton,202.89,Eaton Corporation,,658.0,202.89,202.89,3.0
236,DH364URK,200A 3P 3W 600v Non-Fused Heavy Duty Safety Switch 3R Eaton,244.46,Eaton Corporation,,790.0,244.46,244.46,1.0
236,DH365NGK,400A 3P 4W 600v Fused Heavy Duty Safety Switch 1R Eaton,803.23,Eaton Corporation,,2424.9999999999995,803.23,803.23,2.0
236,DH365NRK,400A 3P 4W 600v Fused Heavy Duty Safety Switch 3R Eaton,947.91,Eaton Corporation,,2950.0,947.91,947.91,1.0
236,DH365UGK,400A 3P 3W 600v Non-Fused Heavy Duty Safety Switch 1R Eaton,466.47,Eaton Corporation,,1490.0,466.47,466.47,3.0
236,DH365URK,400A 3P 3W 600v Non-Fused Heavy Duty Safety Switch 3R Eaton,1402.71,Eaton Corporation,,2000.0,,,0.0
236,DH366NGK,600A 3P 4W 600v Fused Heavy Duty Safety Switch 1R Eaton,3096.4,Eaton Corporation,,4450.0,,,0.0
236,DH366NRK,600A 3P 4W 600v Fused Heavy Duty Safety Switch 3R Eaton,4171.77,Eaton Corporation,,6000.0,,,0.0
236,DH366UGK,600A 3P 3W 600v Non-Fused Heavy Duty Safety Switch 1R Eaton,1893.7,Eaton Corporation,,2749.9999999999995,,,0.0
236,DH366URK,600A 3P 3W 600v Non-Fused Heavy Duty Safety Switch 3R Eaton,2896.36,Eaton Corporation,,4200.0,,,0.0
236,DH367NGK,800A 3P 4W 600v Fused Heavy Duty Safety Switch 1R Eaton,5299.28,Eaton Corporation,,7699.999999999998,,,0.0
236,DH367NRK,800A 3P 4W 600v Fused Heavy Duty Safety Switch 3R Eaton,6488.62,Eaton Corporation,,9414.188135052056,,,0.0
236,DH367UGK,800A 3P 3W 600v Non-Fused Heavy Duty Safety Switch 1R Eaton,3734.11,Eaton Corporation,,5415.3759482373935,,,0.0
236,DH367URK,800A 3P 3W 600v Non-Fused Heavy Duty Safety Switch 3R Eaton,4951.33,Eaton Corporation,,7181.6703594743085,,,0.0
236,DH368NGK,1200A 3P 4W 600v Fused Heavy Duty Safety Switch 1R Eaton,6735.94,Eaton Corporation,,9769.957872308045,788.93,788.93,0.0
236,DPF222R,60A 2P 3W 240v 10H.P. Air Conditioning Pull Out Fusible Disconnect 3R,13.95,Eaton Corporation,,23.0,13.95,13.95,12.0
236,DPFG,Lug Kit for Pull Out Fuse Unit,7.57,Eaton Corporation,,11.5,,,0.0
236,DPU222R,60A 2P 3W 240v 10H.P. Air Conditioning Pull Out Non Fusible Disconnect 3R,17.68,Eaton Corporation,,26.0,16.03,16.03,14.0
236,DS600JK,Conversion Kit To J Fuse Type DH SS Only,57.66,Eaton Corporation,,86.5,,,0.0
236,DS800NK,Safety Switch Netual/Ground Kit 800-1200A DH 400-600 DT,149.75,Eaton Corporation,,224.75,,,0.0
236,EIK031,SQ-D Interlock Kit for Safety Switch,167.34,AMAZON LLC,,200.0,167.34,167.34,0.0
236,GB4NM,Ground Bar Kit For Enclosures,8.13,Eaton Corporation,,12.25,8.13,8.13,0.0
236,GNF222RA,60A 2P 3W 3R NF 240V General Duty Siemens,62.0,QB ELECTRICAL SUPPLIES,,93.0,62.0,62.0,2.0
236,H221N,30A 2P 3W 1R 240V Heavy Duty SQ-D,123.0,AMAZON LLC,,160.0,123.0,123.0,0.0
236,HU363,100A 3P 4W 1R NF S.S 600V Heavy Duty SQD,112.82,Graybar Electric Company Inc.,,422.00000000000006,112.82,112.82,4.0
236,L211N,SQ D 30A 2P 3W 120/240v Fused General Duty Safety Switch 1R,26.33,Emery Jensen Distribution East,,37.0,26.33,26.33,4.0
236,M-DPU222R, 60A 2P 3W 240v 10H.P. Air Conditioning Pull Out Non Fusible Disconnect 3R DIVERSITECH,15.143,MR SUPPLY,,20.0,15.143,15.143,7.0
236,RPF211N,30A 1P 2W 120v Fused Safety Switch 1R General Duty Eaton (Plug Fuse),13.74,Eaton Corporation,,30.000000000000004,13.74,13.74,5.0
236,RPF311N,30A 2P 3W 120/240v Fused Safety Switch 1R General Duty Eaton (Plug Fuse),15.64,Eaton Corporation,,23.5,15.64,15.64,0.0
240,10/2SJ,10-2 x 250' SJ Cord,151.92000000000002,American Insulated Wire Corp.,,400.0,200.25,200.25,3.0
240,10/2SJF,1' x 10-2 SJ Cord,0.6077,,,1.95,0.6077,0.6077,99.0
240,10/3SJ,10-3 x 250' SJ Cord,332.66650000000004,American Insulated Wire Corp.,,450.0,299.8375,299.8375,3.0
240,10/3SJF,1' x 10-3 SJ Cord,1.1993,,,2.15,1.1993,1.1993,171.0
240,10/4SJ,10-4 x 250' SJ Cord,381.04,American Insulated Wire Corp.,,480.0,381.04,381.04,1.0
240,10/4SJF,1' x 10-4 SJ Cord,1.4136,,,2.2,1.4136,1.4136,113.0
240,12/2SJ,12-2 x 250' SJ Cord,179.2025,American Insulated Wire Corp.,,250.0,177.405,177.405,4.0
240,12/2SJF,1' x 12-2 SJ Cord,0.801,,,1.3,0.801,0.801,148.0
240,12/3SJ,12-3 x 250' SJ Cord,214.6266,American Insulated Wire Corp.,,340.0,198.13,198.13,3.0
240,12/3SJF,1' x 12-3 SJ Cord,0.7925,,,1.6,0.7925,0.7925,179.0
240,12/4SJ,12-4 x 250' SJ Cord,234.0,American Insulated Wire Corp.,,420.0,234.0,234.0,1.0
240,12/4SJF,1' x 12-4 SJ Cord,0.936,,,2.0,0.936,0.936,193.0
240,14/2SJ,14-2 x 250' SJ Cord,117.8333,American Insulated Wire Corp.,,180.0,121.5,121.5,3.0
240,14/2SJF,1' x 14-2 SJ Cord,0.4283,,,0.85,0.442,0.442,268.0
240,14/3SJ,14-3 x 250' SJ Cord,159.5,American Insulated Wire Corp.,,226.0,159.5,159.5,3.0
240,14/3SJF,1' x 14-3 SJ Cord,0.67046,,,1.1,0.567,0.567,0.0
240,14/4SJ,14-4 x 250' SJ Cord,217.425,American Insulated Wire Corp.,,310.0,217.425,217.425,1.0
240,14/4SJF,1' x 14-4 SJ Cord,0.4901,,,1.5,0.701,0.701,1850.0
240,16/2SJ,16-2 x 250' SJ Cord,77.25,American Insulated Wire Corp.,,140.0,77.25,77.25,1.0
240,16/2SJF,1' x 16-2 SJ Cord,0.2211,,,0.65,0.2211,0.2211,46.0
240,16/3SJ,16-3 x 250' SJ Cord,101.25,American Insulated Wire Corp.,,152.0,101.25,101.25,2.0
